customer_id,tenure_months,monthly_charges,total_usage_gb,support_tickets,contract_type,payment_delay_days,churn,revenue,churn_risk_score,risk_segment
4492,52,1154,326,8,Monthly,9,1,60008,0.776879413515105,High Risk
4493,52,3492,874,5,Monthly,34,1,181584,0.9553973581191497,High Risk
4494,36,792,154,2,Quarterly,20,0,28512,0.2081467117813282,Low Risk
4495,19,3101,677,8,Yearly,39,1,58919,0.998936359275209,High Risk
4496,38,4912,699,3,Monthly,41,1,186656,0.9566178620895243,High Risk
4497,70,4993,867,3,Yearly,7,0,349510,0.05411004089926845,Low Risk
4498,57,2088,657,7,Monthly,45,1,119016,0.9975578904978553,High Risk
4499,20,1095,939,6,Quarterly,17,1,21900,0.8417696626505246,High Risk
4500,9,3093,836,6,Yearly,8,1,27837,0.6837460503836585,High Risk
4501,32,2623,27,9,Quarterly,53,1,83936,0.9999182594399614,High Risk
4502,4,2443,360,6,Quarterly,40,1,9772,0.9967724685051208,High Risk
4503,50,1415,964,9,Quarterly,29,1,70750,0.9943312003791083,High Risk
4504,5,4369,164,4,Monthly,3,1,21845,0.21553610620347277,Low Risk
4505,20,3294,793,6,Yearly,34,1,65880,0.9894577469968604,High Risk
4506,37,3578,515,3,Monthly,13,0,132386,0.2065617114838931,Low Risk
4507,22,1475,787,7,Monthly,13,1,32450,0.8607047017023651,High Risk
4508,58,1575,369,8,Yearly,52,1,91350,0.9995794695609642,High Risk
4509,68,3489,341,2,Yearly,47,1,237252,0.9165706133507495,High Risk
4510,44,3967,927,6,Yearly,36,1,174548,0.9875965828112374,High Risk
4511,34,1951,537,9,Yearly,19,1,66334,0.983006958569835,High Risk
4512,42,4323,21,8,Monthly,28,1,181566,0.9915690201644907,High Risk
4513,9,4432,84,0,Yearly,22,0,39888,0.17937494868633652,Low Risk
4514,7,2528,221,1,Yearly,55,1,17696,0.9844415896221521,High Risk
4515,68,862,700,6,Yearly,46,1,58616,0.9933405553686107,High Risk
4516,19,2929,650,1,Quarterly,20,0,55651,0.1876792413882278,Low Risk
4517,31,4132,292,6,Yearly,30,1,128092,0.9775005713327976,High Risk
4518,35,2818,204,0,Yearly,31,1,98630,0.2850593171245196,Low Risk
4519,57,3585,789,2,Monthly,40,1,204345,0.8296509048345585,High Risk
4520,61,2845,39,4,Quarterly,6,0,173545,0.09186221072355302,Low Risk
4521,31,4098,18,5,Monthly,12,0,127038,0.5577030442561679,Medium Risk
4522,53,4829,318,8,Quarterly,22,1,255937,0.9746902286721825,High Risk
4523,32,2231,454,8,Monthly,7,1,71392,0.8210418595192764,High Risk
4524,66,526,319,2,Monthly,11,0,34716,0.031090829617712753,Low Risk
4525,59,592,686,7,Yearly,35,1,34928,0.9860011228130852,High Risk
4526,10,3164,714,3,Yearly,15,0,31640,0.3852894854404256,Medium Risk
4527,2,808,435,6,Quarterly,25,1,1616,0.9637872574781348,High Risk
4528,66,551,826,5,Quarterly,28,0,36366,0.8144335152589363,High Risk
4529,60,818,781,7,Quarterly,28,1,49080,0.9601195055921277,High Risk
4530,17,2492,713,5,Yearly,5,0,42364,0.3295149435073871,Medium Risk
4531,16,4776,600,3,Monthly,36,1,76416,0.9433634222942872,High Risk
4532,16,4391,700,1,Quarterly,32,1,70256,0.6500473718025196,High Risk
4533,46,4456,100,6,Yearly,30,1,204976,0.9696817479761881,High Risk
4534,39,3192,465,3,Yearly,45,1,124488,0.9702908897846164,High Risk
4535,31,3518,453,8,Monthly,40,1,109058,0.9988560275115502,High Risk
4536,1,2524,736,8,Monthly,17,1,2524,0.9782560714366771,High Risk
4537,11,4931,88,6,Yearly,37,1,54241,0.9955017924944033,High Risk
4538,4,2025,484,4,Monthly,46,1,8100,0.993779890550808,High Risk
4539,71,1778,936,2,Monthly,30,0,126238,0.38087927907922847,Medium Risk
4540,26,1013,112,2,Yearly,15,0,26338,0.13582881411830894,Low Risk
4541,50,4837,632,8,Quarterly,39,1,241850,0.9982313165375853,High Risk
4542,12,2233,465,8,Quarterly,50,1,26796,0.9998153522131609,High Risk
4543,65,3870,999,3,Yearly,36,1,251550,0.8298090176141095,High Risk
4544,47,4421,323,0,Quarterly,13,0,207787,0.022367414233346452,Low Risk
4545,53,3000,256,9,Yearly,38,1,159000,0.9987290620784317,High Risk
4546,71,3964,243,4,Yearly,3,0,281444,0.05457821424812644,Low Risk
4547,2,2759,603,7,Monthly,29,1,5518,0.9925345143092661,High Risk
4548,24,3159,653,9,Quarterly,59,1,75816,0.9999745933026037,High Risk
4549,4,755,244,3,Yearly,52,1,3020,0.9938341832874148,High Risk
4550,19,2002,799,9,Quarterly,32,1,38038,0.9983534338594703,High Risk
4551,26,2610,396,9,Quarterly,35,1,67860,0.9988638607645413,High Risk
4552,40,906,856,3,Quarterly,29,0,36240,0.6762603768604258,High Risk
4553,50,3349,620,8,Yearly,13,1,167450,0.8969216530292652,High Risk
4554,43,3676,952,8,Monthly,22,1,158068,0.9769412849066464,High Risk
4555,67,2360,47,6,Quarterly,47,1,158120,0.9953007364117478,High Risk
4556,12,4854,170,9,Yearly,27,1,58248,0.9978275530223228,High Risk
4557,67,1222,471,7,Quarterly,57,1,81874,0.999462824684777,High Risk
4558,27,1782,953,3,Monthly,6,0,48114,0.08303891678803704,Low Risk
4559,54,1113,458,7,Quarterly,41,1,60102,0.9952872280589444,High Risk
4560,66,3831,126,5,Yearly,9,0,252846,0.2567279456478372,Low Risk
4561,49,3616,250,2,Quarterly,3,0,177184,0.01942541835986047,Low Risk
4562,16,2478,35,6,Quarterly,43,1,39648,0.9973306411543351,High Risk
4563,2,1312,657,2,Quarterly,37,1,2624,0.8927185236795204,High Risk
4564,60,2286,571,6,Monthly,12,1,137160,0.5308299808323853,Medium Risk
4565,54,830,985,4,Quarterly,20,0,44820,0.44748325943474765,Medium Risk
4566,30,2712,815,3,Yearly,32,1,81360,0.8371235324801116,High Risk
4567,38,1716,915,2,Quarterly,39,1,65208,0.8386233496886533,High Risk
4568,28,4982,307,7,Quarterly,27,1,139496,0.9858559293508371,High Risk
4569,25,3837,814,3,Quarterly,22,0,95925,0.5851293351604301,Medium Risk
4570,10,2875,163,7,Monthly,31,1,28750,0.9934887081735598,High Risk
4571,60,1740,741,9,Yearly,47,1,104400,0.9995670661100047,High Risk
4572,42,819,661,2,Quarterly,4,0,34398,0.019230504503830764,Low Risk
4573,40,4994,477,9,Yearly,57,1,199760,0.9999596931511893,High Risk
4574,42,2414,58,8,Yearly,25,1,101388,0.9834444924386206,High Risk
4575,47,4700,663,5,Monthly,38,1,220900,0.9808191559411666,High Risk
4576,37,829,55,4,Yearly,25,0,30673,0.7206995617820151,High Risk
4577,22,1159,684,4,Quarterly,2,0,25498,0.09903688853370692,Low Risk
4578,57,4188,294,2,Monthly,23,0,238716,0.27648207298047944,Low Risk
4579,27,3618,789,1,Monthly,52,1,97686,0.9662341614247374,High Risk
4580,41,2472,637,5,Yearly,33,1,101352,0.9545366094820776,High Risk
4581,34,2293,91,0,Monthly,33,1,77962,0.3430249515475858,Medium Risk
4582,32,3718,53,6,Yearly,19,1,118976,0.881676740315143,High Risk
4583,66,3033,715,4,Yearly,54,1,200178,0.9933066909296908,High Risk
4584,12,2957,779,3,Monthly,29,0,35484,0.8343245349229179,High Risk
4585,40,3600,964,8,Quarterly,41,1,144000,0.9988058374435935,High Risk
4586,10,4866,282,9,Yearly,19,1,48660,0.9929407306511577,High Risk
4587,48,3233,403,0,Monthly,40,1,155184,0.5535665452044646,Medium Risk
4588,20,4980,795,3,Monthly,17,0,99600,0.45561528225449166,Medium Risk
4589,39,4655,799,2,Yearly,37,1,181545,0.8400378573751702,High Risk
4590,60,719,604,5,Yearly,19,0,43140,0.5625852822663897,Medium Risk
4591,66,3318,67,4,Yearly,5,0,218988,0.07553111337740863,Low Risk
4592,65,2406,574,6,Yearly,57,1,156390,0.9990376137894383,High Risk
4593,51,3111,10,0,Quarterly,56,1,158661,0.9304380920921436,High Risk
4594,36,3093,225,4,Quarterly,41,1,111348,0.9757522465077652,High Risk
4595,24,595,326,1,Quarterly,59,1,14280,0.9844607109003195,High Risk
4596,27,1488,237,1,Quarterly,24,0,40176,0.23138995154893469,Low Risk
4597,2,1612,482,1,Monthly,40,1,3224,0.8639329357595368,High Risk
4598,31,2778,493,8,Yearly,40,1,86118,0.9987535712452928,High Risk
4599,57,745,775,9,Monthly,2,1,42465,0.6846964540492936,High Risk
4600,66,2658,680,2,Monthly,43,1,175428,0.8495058955522108,High Risk
4601,29,4829,296,3,Quarterly,42,1,140041,0.9690483785229168,High Risk
4602,15,3849,520,4,Monthly,45,1,57735,0.9924556917270317,High Risk
4603,12,3225,587,3,Quarterly,56,1,38700,0.9969849199014812,High Risk
4604,28,4577,924,3,Yearly,18,0,128156,0.43675190044091833,Medium Risk
4605,24,3166,830,4,Quarterly,9,0,75984,0.28007350400863545,Low Risk
4606,21,3699,981,9,Yearly,50,1,77679,0.9999110588423311,High Risk
4607,10,3254,467,8,Quarterly,4,1,32540,0.8435690134436926,High Risk
4608,18,1917,104,8,Monthly,21,1,34506,0.9813222977415661,High Risk
4609,14,1154,502,5,Monthly,8,0,16156,0.4169302681171862,Medium Risk
4610,34,2942,774,2,Quarterly,32,1,100028,0.6910841813559263,High Risk
4611,58,610,159,5,Yearly,14,0,35380,0.38124020726230073,Medium Risk
4612,22,589,32,9,Yearly,23,1,12958,0.9917575754244341,High Risk
4613,70,1262,765,3,Quarterly,29,0,88340,0.5225271512762877,Medium Risk
4614,36,3672,224,2,Monthly,35,1,132192,0.7867673792868208,High Risk
4615,45,2679,408,5,Yearly,57,1,120555,0.9987313873960582,High Risk
4616,36,3004,419,5,Quarterly,38,1,108144,0.9818334498822247,High Risk
4617,22,1964,140,1,Yearly,5,0,43208,0.018828375696400803,Low Risk
4618,61,597,864,8,Monthly,14,1,36417,0.8514157088092945,High Risk
4619,56,792,157,7,Yearly,37,1,44352,0.9905694863951352,High Risk
4620,33,2339,390,5,Quarterly,38,1,77187,0.981683087091178,High Risk
4621,45,2234,118,0,Yearly,51,1,100530,0.8653047276183142,High Risk
4622,36,3119,561,1,Yearly,21,0,112284,0.15722464289299104,Low Risk
4623,20,2696,130,3,Monthly,2,0,53920,0.06005714509550469,Low Risk
4624,18,3966,304,6,Monthly,52,1,71388,0.9994098529924915,High Risk
4625,38,2406,129,8,Monthly,28,1,91428,0.9904025025355151,High Risk
4626,67,2221,465,9,Monthly,28,1,148807,0.9911377817846667,High Risk
4627,23,4191,539,4,Quarterly,30,0,96393,0.918953801118619,High Risk
4628,16,2316,178,9,Yearly,44,1,37056,0.9997656818687953,High Risk
4629,59,752,719,1,Yearly,1,0,44368,0.003843106045675531,Low Risk
4630,69,4727,932,0,Yearly,34,1,326163,0.2658156981450439,Low Risk
4631,68,4019,152,9,Yearly,44,1,273292,0.9993667897333769,High Risk
4632,21,2407,46,0,Quarterly,8,0,50547,0.01500387970082985,Low Risk
4633,70,2410,707,4,Monthly,21,0,168700,0.4401703799331937,Medium Risk
4634,12,3021,270,6,Yearly,18,1,36252,0.9031048458209219,High Risk
4635,16,4349,240,8,Yearly,49,1,69584,0.9998153578573137,High Risk
4636,14,1558,263,8,Monthly,36,1,21812,0.9982016139706112,High Risk
4637,61,4038,338,7,Monthly,9,1,246318,0.647748353159489,High Risk
4638,71,2822,912,0,Yearly,45,1,200362,0.6009068096084392,High Risk
4639,46,686,306,4,Monthly,20,0,31556,0.48896500542049254,Medium Risk
4640,32,1448,989,5,Yearly,16,0,46336,0.6263765153195927,High Risk
4641,15,2790,19,5,Yearly,2,0,41850,0.2513482021851176,Low Risk
4642,44,4859,455,3,Yearly,6,0,213796,0.08058621230132947,Low Risk
4643,17,709,931,0,Yearly,40,1,12053,0.6531437417090631,High Risk
4644,41,2593,845,2,Yearly,36,1,106313,0.7719806333715118,High Risk
4645,54,4038,239,9,Yearly,35,1,218052,0.9981721278662474,High Risk
4646,44,2063,545,3,Monthly,2,0,90772,0.033111263890283765,Low Risk
4647,5,525,87,3,Quarterly,57,1,2625,0.9969878451570826,High Risk
4648,27,674,434,3,Quarterly,12,0,18198,0.16695552588280335,Low Risk
4649,43,1834,202,4,Yearly,40,1,78862,0.9621107721981501,High Risk
4650,31,821,410,8,Monthly,29,1,25451,0.9915657144990958,High Risk
4651,17,4650,118,3,Yearly,22,0,79050,0.6505880274628784,High Risk
4652,54,4547,801,8,Monthly,59,1,245538,0.9999073875581103,High Risk
4653,62,3727,932,8,Yearly,6,1,231074,0.7017032585168803,High Risk
4654,32,2372,272,0,Yearly,29,0,75904,0.22967567744350914,Low Risk
4655,40,2567,338,4,Quarterly,28,0,102680,0.8238052652511284,High Risk
4656,13,832,372,8,Monthly,7,1,10816,0.8577421244389766,High Risk
4657,35,3491,876,3,Monthly,9,0,122185,0.12726708270541254,Low Risk
4658,5,1410,387,4,Quarterly,32,1,7050,0.9440545781100279,High Risk
4659,29,4996,789,3,Quarterly,58,1,144884,0.997334124194848,High Risk
4660,70,1449,350,1,Quarterly,19,0,101430,0.04926697843166911,Low Risk
4661,25,2575,268,9,Quarterly,28,1,64375,0.9967343824009439,High Risk
4662,22,3014,344,1,Monthly,28,0,66308,0.42716357879016437,Medium Risk
4663,66,3831,94,1,Monthly,52,1,252846,0.923052110679867,High Risk
4664,45,3529,531,0,Quarterly,20,0,158805,0.05961494856970599,Low Risk
4665,69,600,810,2,Yearly,0,0,41400,0.005532427285512236,Low Risk
4666,1,2900,823,9,Yearly,50,1,2900,0.9999383048533304,High Risk
4667,44,3871,580,0,Yearly,33,1,170324,0.3327053356616757,Medium Risk
4668,39,2843,317,3,Yearly,43,1,110877,0.9584324681806545,High Risk
4669,54,852,271,0,Monthly,54,1,46008,0.8759733324760659,High Risk
4670,29,3455,907,3,Monthly,31,1,100195,0.8309397116482224,High Risk
4671,54,1518,806,2,Monthly,44,1,81972,0.8836415182787967,High Risk
4672,16,1679,640,8,Yearly,13,1,26864,0.9398659342762394,High Risk
4673,20,4036,689,0,Quarterly,36,1,80720,0.5829490352697272,Medium Risk
4674,46,4150,874,7,Yearly,34,1,190900,0.9919324188509211,High Risk
4675,67,3002,710,8,Monthly,58,1,201134,0.9998259206139507,High Risk
4676,65,4319,461,6,Yearly,23,1,280735,0.8740124272809192,High Risk
4677,58,1479,260,0,Quarterly,48,1,85782,0.7335907551100505,High Risk
4678,53,1476,333,3,Quarterly,0,0,78228,0.018774041203291427,Low Risk
4679,1,1871,934,9,Yearly,45,1,1871,0.9998499925229218,High Risk
4680,66,2780,238,0,Monthly,5,0,183480,0.0035607843695602387,Low Risk
4681,29,607,711,3,Monthly,48,1,17603,0.9797054678660263,High Risk
4682,70,1472,837,2,Monthly,3,0,103040,0.009453991390242946,Low Risk
4683,8,2126,645,1,Yearly,37,1,17008,0.7873374806482643,High Risk
4684,29,1203,605,0,Monthly,0,0,34887,0.003210523278800143,Low Risk
4685,51,1374,306,5,Yearly,40,1,70074,0.9773446717149546,High Risk
4686,33,4309,736,6,Monthly,30,1,142197,0.9769371196253234,High Risk
4687,3,2911,246,5,Quarterly,35,1,8733,0.9862668985687505,High Risk
4688,60,2607,987,8,Quarterly,8,1,156420,0.7462964926541721,High Risk
4689,35,4053,634,8,Monthly,40,1,141855,0.9988216804837782,High Risk
4690,69,1773,226,1,Yearly,53,1,122337,0.9113939338657024,High Risk
4691,20,1059,842,1,Monthly,44,1,21180,0.8794064687844456,High Risk
4692,39,616,255,8,Yearly,22,1,24024,0.9701992886853665,High Risk
4693,4,3546,457,0,Quarterly,30,1,14184,0.4309104593556964,Medium Risk
4694,19,543,856,4,Yearly,28,0,10317,0.85679287541774,High Risk
4695,45,1008,328,0,Monthly,48,1,45360,0.7783879658855063,High Risk
4696,43,3939,441,6,Quarterly,20,1,169377,0.8738784878204862,High Risk
4697,13,4428,413,8,Yearly,2,1,57564,0.8092018958509094,High Risk
4698,13,1416,895,5,Yearly,57,1,18408,0.9992943070310766,High Risk
4699,60,3445,46,1,Quarterly,25,0,206700,0.1713488390540914,Low Risk
4700,57,1298,585,5,Monthly,5,0,73986,0.14604174511612883,Low Risk
4701,52,2260,740,8,Quarterly,19,1,117520,0.9485453134601834,High Risk
4702,53,2833,351,2,Monthly,46,1,150149,0.9248795090191708,High Risk
4703,43,3775,398,8,Monthly,45,1,162325,0.9993221908848954,High Risk
4704,42,1318,43,7,Yearly,12,1,55356,0.7668452810834007,High Risk
4705,26,2668,48,6,Monthly,40,1,69368,0.9948034078873893,High Risk
4706,23,4235,588,7,Monthly,22,1,97405,0.970773111381041,High Risk
4707,43,3565,218,9,Quarterly,14,1,153295,0.9633722418448291,High Risk
4708,28,3759,839,5,Quarterly,45,1,105252,0.99521598229611,High Risk
4709,9,1406,865,2,Monthly,30,0,12654,0.7093913632867835,High Risk
4710,20,4608,161,6,Yearly,3,1,92160,0.4813888416973191,Medium Risk
4711,56,1102,908,3,Quarterly,10,0,61712,0.07376749286385792,Low Risk
4712,39,4795,374,9,Yearly,53,1,187005,0.9999254122609181,High Risk
4713,51,3133,208,4,Quarterly,1,0,159783,0.057455442196387686,Low Risk
4714,12,2291,610,7,Quarterly,15,1,27492,0.9207641455647783,High Risk
4715,55,4027,769,6,Monthly,50,1,221485,0.9981407129669628,High Risk
4716,11,2311,844,6,Quarterly,30,1,25421,0.9823411431670772,High Risk
4717,26,4411,88,7,Quarterly,47,1,114686,0.9993251909572592,High Risk
4718,42,1340,486,9,Yearly,58,1,56280,0.9999447106085136,High Risk
4719,27,3642,443,2,Quarterly,38,1,98334,0.8775996239871977,High Risk
4720,11,2590,806,2,Quarterly,42,1,28490,0.9442727275878686,High Risk
4721,38,1536,851,1,Yearly,43,1,58368,0.8139188761459439,High Risk
4722,43,1224,41,0,Monthly,3,0,52632,0.0037021095899261837,Low Risk
4723,19,1487,96,9,Monthly,47,1,28253,0.999825794726404,High Risk
4724,64,1302,560,5,Quarterly,27,0,83328,0.811265843002688,High Risk
4725,6,3082,402,5,Quarterly,57,1,18492,0.9995045007741701,High Risk
4726,46,4337,622,9,Yearly,15,1,199502,0.9690600167191411,High Risk
4727,42,1026,253,7,Monthly,38,1,43092,0.9942699318722443,High Risk
4728,65,2165,241,5,Monthly,24,0,140725,0.7453553694776505,High Risk
4729,59,1638,919,5,Monthly,12,0,96642,0.3327944867767814,Medium Risk
4730,52,959,589,0,Yearly,4,0,49868,0.003407367986471421,Low Risk
4731,47,3052,201,6,Yearly,29,1,143444,0.9579334415438701,High Risk
4732,7,4920,925,6,Yearly,0,1,34440,0.4497397829791174,Medium Risk
4733,11,3308,549,9,Quarterly,4,1,36388,0.9194680768102265,High Risk
4734,61,3398,279,8,Monthly,53,1,207278,0.9996873729899922,High Risk
4735,68,3743,949,6,Quarterly,13,1,254524,0.56536995441728,Medium Risk
4736,25,4568,747,7,Quarterly,10,1,114200,0.8388686187629705,High Risk
4737,12,2831,86,3,Yearly,33,1,33972,0.9017914465396577,High Risk
4738,26,4185,744,8,Monthly,55,1,108810,0.9999059503829233,High Risk
4739,12,1131,893,0,Quarterly,28,0,13572,0.2593266081129847,Low Risk
4740,43,2956,176,7,Monthly,17,1,127108,0.8934903858294472,High Risk
4741,51,1481,293,2,Quarterly,14,0,75531,0.07425825528716168,Low Risk
4742,37,4817,713,0,Yearly,45,1,178229,0.805378497330618,High Risk
4743,46,2056,98,1,Quarterly,24,0,94576,0.17219384628046994,Low Risk
4744,53,2705,553,5,Yearly,29,0,143365,0.8985233919278772,High Risk
4745,13,4943,658,4,Monthly,44,1,64259,0.9925965005013285,High Risk
4746,54,4455,165,2,Quarterly,1,0,240570,0.01411251908280413,Low Risk
4747,57,1421,259,8,Quarterly,50,1,80997,0.9994309464534787,High Risk
4748,4,904,104,7,Yearly,39,1,3616,0.9979071750589276,High Risk
4749,49,2120,26,2,Yearly,26,0,103880,0.364224619771832,Medium Risk
4750,7,3452,126,1,Monthly,53,1,24164,0.9810541822797487,High Risk
4751,11,3618,992,7,Yearly,48,1,39798,0.9995501285540991,High Risk
4752,54,2094,342,4,Monthly,14,0,113076,0.27147801519848574,Low Risk
4753,45,1065,832,8,Quarterly,31,1,47925,0.991690335679706,High Risk
4754,23,3368,531,0,Monthly,19,0,77464,0.08117240623349811,Low Risk
4755,28,1357,89,9,Monthly,52,1,37996,0.99989925642285,High Risk
4756,57,1784,655,2,Monthly,13,0,101688,0.05845474272044984,Low Risk
4757,26,1084,441,4,Quarterly,26,0,28184,0.7995597259263257,High Risk
4758,25,4827,212,1,Quarterly,2,0,120675,0.01549844932251237,Low Risk
4759,54,1745,125,2,Yearly,48,1,94230,0.9351748729515464,High Risk
4760,29,551,972,3,Monthly,2,0,15979,0.038948479406319896,Low Risk
4761,36,2663,229,3,Quarterly,12,0,95868,0.17038970207378012,Low Risk
4762,14,1037,262,8,Monthly,24,1,14518,0.988022081150452,High Risk
4763,35,1040,178,0,Monthly,17,0,36400,0.03628241566369581,Low Risk
4764,30,1314,856,8,Monthly,0,1,39420,0.5953299024502292,Medium Risk
4765,17,1915,325,8,Quarterly,38,1,32555,0.9986406361893191,High Risk
4766,67,3338,726,5,Monthly,54,1,223646,0.9969182615705252,High Risk
4767,30,2152,819,0,Monthly,4,0,64560,0.00646043062353214,Low Risk
4768,45,3165,381,5,Yearly,1,0,142425,0.13129818790718792,Low Risk
4769,51,4562,769,7,Monthly,29,1,232662,0.9815819241396417,High Risk
4770,47,2856,886,4,Yearly,16,0,134232,0.3939921161108476,Medium Risk
4771,53,4310,986,4,Monthly,28,0,228430,0.8094719776071256,High Risk
4772,64,1363,592,0,Yearly,52,1,87232,0.8141522927675627,High Risk
4773,38,685,165,0,Quarterly,41,1,26030,0.5750494953664186,Medium Risk
4774,64,4856,623,7,Quarterly,3,1,310784,0.42857366390683216,Medium Risk
4775,7,2051,22,4,Monthly,8,0,14357,0.3020445157204296,Medium Risk
4776,22,2707,517,7,Yearly,20,1,59554,0.9543898714719771,High Risk
4777,41,1261,474,9,Quarterly,42,1,51701,0.999361243837371,High Risk
4778,10,4819,792,1,Monthly,57,1,48190,0.9905498499829728,High Risk
4779,57,1779,813,3,Monthly,11,0,101403,0.08942010650825315,Low Risk
4780,7,4775,229,9,Yearly,11,1,33425,0.9775532151086235,High Risk
4781,50,4194,24,8,Yearly,49,1,209700,0.9995901996244234,High Risk
4782,52,3781,759,2,Monthly,3,0,196612,0.018502273318617642,Low Risk
4783,33,2036,126,5,Yearly,27,0,67188,0.9050077066536891,High Risk
4784,1,3664,340,6,Yearly,8,1,3664,0.7351119304678717,High Risk
4785,53,3270,65,2,Quarterly,39,1,173310,0.8152472735157237,High Risk
4786,60,2463,360,0,Yearly,50,1,147780,0.8004198801695945,High Risk
4787,34,4345,141,1,Monthly,55,1,147730,0.976781962552804,High Risk
4788,4,3935,235,9,Yearly,31,1,15740,0.9989114336957046,High Risk
4789,17,1061,317,6,Monthly,12,1,18037,0.7245482977086596,High Risk
4790,4,2921,484,6,Monthly,33,1,11684,0.9910885427555841,High Risk
4791,43,2635,915,0,Yearly,18,0,113305,0.042130426667009294,Low Risk
4792,4,2561,231,9,Yearly,13,1,10244,0.9800310523860543,High Risk
4793,1,2680,182,6,Yearly,4,1,2680,0.5722898286800983,Medium Risk
4794,71,2460,349,9,Quarterly,26,1,174660,0.9872000055830662,High Risk
4795,50,4379,806,5,Quarterly,27,0,218950,0.8943828110620513,High Risk
4796,61,3779,515,5,Yearly,25,0,230519,0.8185915500164305,High Risk
4797,35,4384,830,6,Monthly,9,1,153440,0.6174207766222718,High Risk
4798,8,3770,166,6,Yearly,23,1,30160,0.960074180430829,High Risk
4799,24,1082,160,0,Quarterly,16,0,25968,0.04006994372187116,Low Risk
